"Ensembl ID","Gene","Gene type","Chr","Start","End","posMap","eqtlMap","ciMap","N posMap","Max CADD posMap","N eqtlMap","min P eqtlMap","eqtlMapminQ","Tissue eqtlMap","Tissue ciMap","SNPs posMap","SNPs eqtlMap","SNPs ciMap"
"ENSG00000138028","CGREF1","protein_coding","2","27321757","27341995","No","Yes","Yes","0","0.0","22","2.58607e-11","0.0","PsychENCODE eQTLs, BIOSQTL/BIOS eQTL geneLevel, GTEx/v8/Muscle Skeletal, GTEx/v8/Nerve Tibial, GTEx/v8/Pituitary, GTEx/v8/Cells Cultured fibroblasts","Promoter anchored loops, Adult Cortex, Fetal Cortex, Liver, Spleen, GM12878, IMR90, Mesenchymal Stem Cell, Mesendoderm, Trophoblast-like Cell, hESC","-","rs3749147, rs62128743, rs1395, rs2580759, rs3811644, rs7571558, rs1881396, rs4665385, rs4666013, rs4666014, rs12473400, rs12478766, rs4666020, rs9678430, rs4564736, rs11902158, rs13016573, rs6708889, rs10177845, rs7577437, rs6738887, rs1395324, rs7571558, rs1881396, rs3811644, rs7571558, rs1881396, rs3811644, rs1881396, rs4665385, rs4666013, rs4666014, rs12473400, rs12478766, rs4666020, rs9678430, rs4564736, rs11902158, rs13016573, rs6708889, rs10177845, rs6738887, rs1395324","rs80051818;rs7602534;rs1528533;rs6547589;rs3215365;rs4665972;rs12475426;rs1104, rs2384575;rs1275541;rs35751294;rs1439768;rs34303460;rs62128743;rs557990471;rs577930230;rs1659689;rs2580754;rs1659676, rs1978881;rs2384576;rs6709602;rs1821986;rs1659696;rs34759750;rs2439074;rs62128745;rs62128746;rs12468809;rs1659699;rs62128747;rs11693001;rs12465084;rs5830038;rs1275504;rs60555785;rs79279175;rs34618115;rs1275501;rs1659685;rs1395;rs2580761;rs1275522;rs1275528;rs2580759;rs1275530;rs1275535;rs36109859;rs11126918;rs2840026, rs1659685;rs1395;rs2580761;rs1275522, rs1647267;rs2303370;rs10182937;rs780100;rs35886281;rs780101;rs61609483;rs3845686;rs809673;rs3214499;rs704791;rs780102, rs11689803;rs11126975;rs6743819;rs56166164;rs10205219;rs10205592;rs112796438;rs545450704;rs34264490;rs11693959;rs4665969;rs534971452;rs6760828;rs9678013;rs6729692;rs6729709;rs6716894;rs369277568;rs56789202;rs548218593;rs7586601;rs11409868;rs11695549;rs570110094;rs529338848;rs372524722;rs59639860;rs2280737;rs80051818;rs7602534;rs1528533;rs6547589;rs3215365;rs4665972;rs12475426;rs1104"
"ENSG00000143994","ABHD1","protein_coding","2","27346682","27353680","No","No","Yes","0","0.0","0","-","-","-","Promoter anchored loops, Adult Cortex, Fetal Cortex, Liver, Spleen, GM12878, IMR90, Mesenchymal Stem Cell, Mesendoderm, Trophoblast-like Cell, hESC","-","-","rs80051818;rs7602534;rs1528533;rs6547589;rs3215365;rs4665972;rs12475426;rs1104, rs2384575;rs1275541;rs35751294;rs1439768;rs34303460;rs62128743;rs557990471;rs577930230;rs1659689;rs2580754;rs1659676, rs1978881;rs2384576;rs6709602;rs1821986;rs1659696;rs34759750;rs2439074;rs62128745;rs62128746;rs12468809;rs1659699;rs62128747;rs11693001;rs12465084;rs5830038;rs1275504;rs60555785;rs79279175;rs34618115;rs1275501;rs1659685;rs1395;rs2580761;rs1275522;rs1275528;rs2580759;rs1275530;rs1275535;rs36109859;rs11126918;rs2840026, rs1659685;rs1395;rs2580761;rs1275522, rs1647267;rs2303370;rs10182937;rs780100;rs35886281;rs780101;rs61609483;rs3845686;rs809673;rs3214499;rs704791;rs780102, rs11689803;rs11126975;rs6743819;rs56166164;rs10205219;rs10205592;rs112796438;rs545450704;rs34264490;rs11693959;rs4665969;rs534971452;rs6760828;rs9678013;rs6729692;rs6729709;rs6716894;rs369277568;rs56789202;rs548218593;rs7586601;rs11409868;rs11695549;rs570110094;rs529338848;rs372524722;rs59639860;rs2280737;rs80051818;rs7602534;rs1528533;rs6547589;rs3215365;rs4665972;rs12475426;rs1104"
"ENSG00000138073","PREB","protein_coding","2","27353624","27357543","No","Yes","Yes","0","0.0","1","2.23466e-09","1.1173299999999999e-05","eQTLcatalogue/TwinsUK ge fat","Promoter anchored loops, Adult Cortex, Fetal Cortex, Liver, Spleen, GM12878, IMR90, Mesenchymal Stem Cell, Mesendoderm, Trophoblast-like Cell, hESC","-","rs1395","rs80051818;rs7602534;rs1528533;rs6547589;rs3215365;rs4665972;rs12475426;rs1104, rs11689803;rs11126975;rs6743819;rs56166164;rs10205219;rs10205592;rs112796438;rs545450704;rs34264490;rs11693959;rs4665969;rs534971452;rs6760828;rs9678013;rs6729692;rs6729709;rs6716894;rs369277568;rs56789202;rs548218593;rs7586601;rs11409868;rs11695549;rs570110094;rs529338848;rs372524722;rs59639860;rs2280737;rs80051818;rs7602534;rs1528533;rs6547589;rs3215365;rs4665972;rs12475426;rs1104, rs2384575;rs1275541;rs35751294;rs1439768;rs34303460;rs62128743;rs557990471;rs577930230;rs1659689;rs2580754;rs1659676, rs1978881;rs2384576;rs6709602;rs1821986;rs1659696;rs34759750;rs2439074;rs62128745;rs62128746;rs12468809;rs1659699;rs62128747;rs11693001;rs12465084;rs5830038;rs1275504;rs60555785;rs79279175;rs34618115;rs1275501;rs1659685;rs1395;rs2580761;rs1275522;rs1275528;rs2580759;rs1275530;rs1275535;rs36109859;rs11126918;rs2840026"
"ENSG00000186143","C2orf53","protein_coding","2","27359723","27362278","No","No","Yes","0","0.0","0","-","-","-","IMR90","-","-","rs1978881;rs2384576;rs6709602;rs1821986;rs1659696;rs34759750;rs2439074;rs62128745;rs62128746;rs12468809;rs1659699;rs62128747;rs11693001;rs12465084;rs5830038;rs1275504;rs60555785;rs79279175;rs34618115;rs1275501;rs1659685;rs1395;rs2580761;rs1275522;rs1275528;rs2580759;rs1275530;rs1275535;rs36109859;rs11126918;rs2840026"
"ENSG00000163792","TCF23","protein_coding","2","27371872","27376378","No","No","Yes","0","0.0","0","-","-","-","IMR90","-","-","rs1978881;rs2384576;rs6709602;rs1821986;rs1659696;rs34759750;rs2439074;rs62128745;rs62128746;rs12468809;rs1659699;rs62128747;rs11693001;rs12465084;rs5830038;rs1275504;rs60555785;rs79279175;rs34618115;rs1275501;rs1659685;rs1395;rs2580761;rs1275522;rs1275528;rs2580759;rs1275530;rs1275535;rs36109859;rs11126918;rs2840026"
"ENSG00000138074","SLC5A6","protein_coding","2","27422455","27435826","Yes","Yes","Yes","1","22.3","17","3.2717e-310","0.0","EyeGEx, eQTLcatalogue/BLUEPRINT ge monocyte, eQTLcatalogue/CEDAR B-cell CD19, eQTLcatalogue/CEDAR T-cell CD8, eQTLcatalogue/Fairfax 2012 B-cell CD19, eQTLcatalogue/Fairfax 2014 IFN24, eQTLcatalogue/Fairfax 2014 naive, eQTLcatalogue/GENCORD ge T-cell, eQTLcatalogue/Kasela 2017 T-cell CD4, eQTLcatalogue/Lepik 2017 ge blood, eQTLcatalogue/TwinsUK ge fat, eQTLcatalogue/TwinsUK ge LCL, PsychENCODE eQTLs, scRNA eQTLs/PBMC, eQTLGen cis eQTLs, BIOSQTL/BIOS eQTL geneLevel, CMC SVA cis, GTEx/v8/Adipose Subcutaneous, GTEx/v8/Adrenal Gland, GTEx/v8/Whole Blood, GTEx/v8/Artery Aorta, GTEx/v8/Artery Coronary, GTEx/v8/Artery Tibial, GTEx/v8/Brain Cerebellar Hemisphere, GTEx/v8/Colon Sigmoid, GTEx/v8/Colon Transverse, GTEx/v8/Esophagus Gastroesophageal Junction, GTEx/v8/Esophagus Mucosa, GTEx/v8/Esophagus Muscularis, GTEx/v8/Heart Atrial Appendage, GTEx/v8/Heart Left Ventricle, GTEx/v8/Lung, GTEx/v8/Muscle Skeletal, GTEx/v8/Nerve Tibial, GTEx/v8/Ovary, GTEx/v8/Pancreas, GTEx/v8/Pituitary, GTEx/v8/Cells Cultured fibroblasts, GTEx/v8/Skin Not Sun Exposed Suprapubic, GTEx/v8/Skin Sun Exposed Lower leg, GTEx/v8/Spleen, GTEx/v8/Thyroid","Adult Cortex, IMR90","rs1395","rs62128743, rs1395, rs2580759, rs36109859, rs1049817, rs7602534, rs4582, rs10182937, rs780100, rs147998458, rs8395, rs62128743, rs2580759, rs62128743, rs1395, rs2580759, rs62128743, rs2580759, rs36109859, rs62128743, rs1395, rs2580759, rs36109859, rs2580759, rs62128743, rs2580759, rs62128743, rs2580759, rs62128743, rs1395, rs2580759, rs36109859, rs1049817, rs1395, rs2580759, rs62128743, rs62128743, rs2580759, rs62128743, rs1395, rs2580759, rs1049817, rs7602534, rs4582, rs10182937, rs780100, rs8395, rs1260326, rs1919127, rs1919128, rs3749147, rs12998770, rs74446114, rs62128743, rs62128743, rs1395, rs1395, rs2580759, rs2580759, rs1049817, rs1049817, rs7602534, rs4582, rs4582, rs10182937, rs780100, rs780100, rs62128743, rs62128743, rs2580759, rs36109859, rs62128743, rs2580759, rs62128743, rs1395, rs2580759, rs36109859, rs1049817, rs7602534, rs4582, rs10182937, rs780100, rs147998458, rs8395, rs62128743, rs1395, rs2580759, rs36109859, rs1049817, rs7602534, rs4582, rs10182937, rs780100, rs147998458, rs8395, rs1049817, rs7602534, rs62128743, rs1395, rs2580759, rs36109859, rs1049817, rs7602534, rs4582, rs10182937, rs780100, rs147998458, rs8395, rs62128743, rs62128743, rs2580759, rs7602534, rs62128743, rs2580759, rs62128743, rs1395, rs2580759, rs36109859, rs62128743, rs1395, rs2580759, rs36109859, rs1049817, rs7602534, rs4582, rs10182937, rs780100, rs147998458, rs8395, rs62128743, rs1395, rs2580759, rs36109859, rs1049817, rs7602534, rs4582, rs10182937, rs780100, rs147998458, rs8395, rs62128743, rs2580759, rs62128743, rs1395, rs2580759, rs36109859, rs1049817, rs7602534, rs4582, rs10182937, rs780100, rs147998458, rs8395, rs62128743, rs2580759, rs36109859, rs1049817, rs7602534, rs4582, rs10182937, rs780100, rs147998458, rs8395, rs62128743, rs1395, rs2580759, rs36109859, rs62128743, rs1395, rs2580759, rs36109859, rs1049817, rs7602534, rs4582, rs10182937, rs780100, rs147998458, rs8395, rs62128743, rs62128743, rs2580759, rs36109859, rs62128743, rs1395, rs2580759, rs36109859, rs1049817, rs62128743, rs2580759, rs1049817, rs62128743, rs2580759, rs62128743, rs1395, rs2580759, rs36109859, rs62128743, rs1395, rs2580759, rs36109859, rs1049817, rs7602534, rs4582, rs10182937, rs780100, rs147998458, rs8395, rs62128743, rs1395, rs2580759, rs36109859, rs1049817, rs7602534, rs4582, rs10182937, rs780100, rs147998458, rs8395","rs80051818;rs7602534;rs1528533;rs6547589;rs3215365;rs4665972;rs12475426;rs1104, rs2384575;rs1275541;rs35751294;rs1439768;rs34303460;rs62128743;rs557990471;rs577930230;rs1659689;rs2580754;rs1659676"
"ENSG00000138085","ATRAID","protein_coding","2","27434895","27440046","No","Yes","Yes","0","0.0","17","9.635499999999995e-269","0.0","EyeGEx, eQTLcatalogue/BLUEPRINT ge monocyte, eQTLcatalogue/CEDAR monocyte CD14, eQTLcatalogue/CEDAR rectum, eQTLcatalogue/CEDAR transverse colon, eQTLcatalogue/Fairfax 2014 IFN24, eQTLcatalogue/Fairfax 2014 LPS24, eQTLcatalogue/Fairfax 2014 LPS2, eQTLcatalogue/Fairfax 2014 naive, eQTLcatalogue/GENCORD ge fibroblast, eQTLcatalogue/GENCORD ge LCL, eQTLcatalogue/GEUVADIS ge LCL, eQTLcatalogue/HipSci ge iPSC, eQTLcatalogue/Lepik 2017 ge blood, eQTLcatalogue/Nedelec 2016 ge macrophage naive, eQTLcatalogue/Quach 2016 ge monocyte LPS, eQTLcatalogue/Quach 2016 ge monocyte naive, eQTLcatalogue/Quach 2016 ge monocyte Pam3CSK4, eQTLcatalogue/TwinsUK ge fat, eQTLcatalogue/TwinsUK ge LCL, eQTLcatalogue/TwinsUK ge skin, PsychENCODE eQTLs, eQTLGen cis eQTLs, BIOSQTL/BIOS eQTL geneLevel, CMC SVA cis, GTEx/v8/Adipose Subcutaneous, GTEx/v8/Adipose Visceral Omentum, GTEx/v8/Adrenal Gland, GTEx/v8/Cells EBV-transformed lymphocytes, GTEx/v8/Whole Blood, GTEx/v8/Artery Aorta, GTEx/v8/Artery Coronary, GTEx/v8/Artery Tibial, GTEx/v8/Brain Anterior cingulate cortex BA24, GTEx/v8/Brain Caudate basal ganglia, GTEx/v8/Brain Cerebellar Hemisphere, GTEx/v8/Brain Cerebellum, GTEx/v8/Brain Cortex, GTEx/v8/Brain Frontal Cortex BA9, GTEx/v8/Brain Hippocampus, GTEx/v8/Brain Hypothalamus, GTEx/v8/Brain Spinal cord cervical c-1, GTEx/v8/Breast Mammary Tissue, GTEx/v8/Colon Sigmoid, GTEx/v8/Colon Transverse, GTEx/v8/Esophagus Gastroesophageal Junction, GTEx/v8/Esophagus Mucosa, GTEx/v8/Esophagus Muscularis, GTEx/v8/Heart Atrial Appendage, GTEx/v8/Heart Left Ventricle, GTEx/v8/Liver, GTEx/v8/Lung, GTEx/v8/Muscle Skeletal, GTEx/v8/Nerve Tibial, GTEx/v8/Ovary, GTEx/v8/Pancreas, GTEx/v8/Pituitary, GTEx/v8/Prostate, GTEx/v8/Minor Salivary Gland, GTEx/v8/Cells Cultured fibroblasts, GTEx/v8/Skin Not Sun Exposed Suprapubic, GTEx/v8/Skin Sun Exposed Lower leg, GTEx/v8/Small Intestine Terminal Ileum, GTEx/v8/Spleen, GTEx/v8/Stomach, GTEx/v8/Testis, GTEx/v8/Thyroid, GTEx/v8/Uterus, GTEx/v8/Vagina","Adult Cortex, IMR90","-","rs62128743, rs1395, rs2580759, rs36109859, rs147998458, rs62128743, rs1395, rs2580759, rs62128743, rs2580759, rs36109859, rs62128743, rs1395, rs2580759, rs36109859, rs62128743, rs2580759, rs62128743, rs62128743, rs1395, rs1395, rs2580759, rs2580759, rs36109859, rs36109859, rs62128743, rs62128743, rs1395, rs2580759, rs2580759, rs36109859, rs62128743, rs62128743, rs1395, rs1395, rs2580759, rs2580759, rs36109859, rs36109859, rs62128743, rs1395, rs2580759, rs36109859, rs1049817, rs1260326, rs74446114, rs62128743, rs1395, rs2580759, rs36109859, rs62128743, rs2580759, rs62128743, rs1395, rs2580759, rs36109859, rs1049817, rs7602534, rs4582, rs10182937, rs780100, rs147998458, rs8395, rs2580759, rs62128743, rs2580759, rs62128743, rs2580759, rs62128743, rs2580759, rs62128743, rs1395, rs2580759, rs1049817, rs62128743, rs1395, rs2580759, rs1049817, rs7602534, rs4582, rs10182937, rs780100, rs8395, rs62128743, rs1395, rs2580759, rs62128743, rs62128743, rs1395, rs2580759, rs1049817, rs7602534, rs4582, rs10182937, rs780100, rs8395, rs1260326, rs1919127, rs1919128, rs3749147, rs12998770, rs74446114, rs62128743, rs62128743, rs1395, rs1395, rs2580759, rs2580759, rs1049817, rs1049817, rs7602534, rs4582, rs4582, rs10182937, rs780100, rs780100, rs62128743, rs1395, rs2580759, rs36109859, rs62128743, rs1395, rs2580759, rs36109859, rs1049817, rs7602534, rs4582, rs10182937, rs780100, rs147998458, rs8395, rs1260326, rs62128743, rs1395, rs2580759, rs36109859, rs1049817, rs4582, rs10182937, rs780100, rs62128743, rs1395, rs2580759, rs36109859, rs62128743, rs1395, rs2580759, rs36109859, rs62128743, rs1395, rs2580759, rs36109859, rs1049817, rs62128743, rs1395, rs2580759, rs36109859, rs1049817, rs62128743, rs1395, rs2580759, rs36109859, rs62128743, rs1395, rs2580759, rs36109859, rs1049817, rs7602534, rs4582, rs10182937, rs780100, rs147998458, rs8395, rs62128743, rs1395, rs2580759, rs36109859, rs62128743, rs2580759, rs62128743, rs1395, rs2580759, rs36109859, rs1049817, rs7602534, rs4582, rs10182937, rs780100, rs62128743, rs1395, rs2580759, rs36109859, rs7602534, rs4582, rs10182937, rs780100, rs147998458, rs62128743, rs2580759, rs62128743, rs2580759, rs36109859, rs1049817, rs4582, rs780100, rs147998458, rs62128743, rs2580759, rs62128743, rs2580759, rs62128743, rs1395, rs2580759, rs36109859, rs62128743, rs1395, rs2580759, rs36109859, rs1049817, rs7602534, rs4582, rs10182937, rs780100, rs147998458, rs8395, rs1260326, rs62128743, rs1395, rs2580759, rs36109859, rs1049817, rs4582, rs62128743, rs1395, rs2580759, rs36109859, rs1049817, rs7602534, rs4582, rs10182937, rs780100, rs147998458, rs8395, rs1260326, rs62128743, rs1395, rs2580759, rs36109859, rs1049817, rs780100, rs62128743, rs1395, rs2580759, rs36109859, rs1049817, rs7602534, rs4582, rs10182937, rs780100, rs147998458, rs8395, rs3749147, rs62128743, rs1395, rs2580759, rs36109859, rs1049817, rs7602534, rs4582, rs10182937, rs780100, rs147998458, rs8395, rs1260326, rs62128743, rs1395, rs2580759, rs36109859, rs62128743, rs1395, rs2580759, rs36109859, rs36109859, rs62128743, rs1395, rs2580759, rs36109859, rs1049817, rs62128743, rs1395, rs2580759, rs36109859, rs1049817, rs7602534, rs4582, rs10182937, rs780100, rs147998458, rs8395, rs62128743, rs1395, rs2580759, rs36109859, rs1049817, rs7602534, rs4582, rs10182937, rs780100, rs147998458, rs8395, rs62128743, rs1395, rs2580759, rs36109859, rs62128743, rs1395, rs2580759, rs36109859, rs62128743, rs1395, rs2580759, rs36109859, rs62128743, rs1395, rs2580759, rs36109859, rs1049817, rs62128743, rs1395, rs2580759, rs36109859, rs62128743, rs1395, rs2580759, rs36109859, rs1049817, rs7602534, rs4582, rs10182937, rs780100, rs147998458, rs8395, rs1260326, rs62128743, rs1395, rs2580759, rs36109859, rs1049817, rs7602534, rs4582, rs10182937, rs780100, rs147998458, rs8395, rs1260326, rs62128743, rs1395, rs2580759, rs36109859, rs1049817, rs7602534, rs4582, rs10182937, rs780100, rs147998458, rs8395, rs1919128, rs3749147, rs62128743, rs1395, rs2580759, rs36109859, rs62128743, rs1395, rs2580759, rs36109859, rs62128743, rs1395, rs2580759, rs36109859, rs1049817, rs62128743, rs1395, rs2580759, rs36109859, rs1049817, rs62128743, rs1395, rs2580759, rs36109859, rs1049817, rs7602534, rs4582, rs10182937, rs780100, rs147998458, rs8395, rs1260326, rs1919127, rs1919128, rs3749147, rs12998770, rs36109859, rs62128743, rs1395, rs2580759, rs36109859","rs80051818;rs7602534;rs1528533;rs6547589;rs3215365;rs4665972;rs12475426;rs1104, rs2384575;rs1275541;rs35751294;rs1439768;rs34303460;rs62128743;rs557990471;rs577930230;rs1659689;rs2580754;rs1659676"
"ENSG00000084774","CAD","protein_coding","2","27440258","27466811","No","Yes","Yes","0","0.0","14","3.5149000000000003e-41","0.0","EyeGEx, eQTLcatalogue/Fairfax 2012 B-cell CD19, eQTLcatalogue/Lepik 2017 ge blood, eQTLcatalogue/Quach 2016 ge monocyte IAV, eQTLGen cis eQTLs, BIOSQTL/BIOS eQTL geneLevel, GTEx/v8/Whole Blood, GTEx/v8/Brain Nucleus accumbens basal ganglia, GTEx/v8/Esophagus Gastroesophageal Junction, GTEx/v8/Esophagus Mucosa, GTEx/v8/Esophagus Muscularis, GTEx/v8/Heart Atrial Appendage, GTEx/v8/Heart Left Ventricle, GTEx/v8/Muscle Skeletal, GTEx/v8/Nerve Tibial, GTEx/v8/Pancreas, GTEx/v8/Pituitary, GTEx/v8/Skin Not Sun Exposed Suprapubic, GTEx/v8/Skin Sun Exposed Lower leg, GTEx/v8/Small Intestine Terminal Ileum, GTEx/v8/Spleen, GTEx/v8/Testis, GTEx/v8/Thyroid","Adult Cortex, IMR90, Mesenchymal Stem Cell, Mesendoderm, hESC","-","rs62128743, rs1395, rs2580759, rs36109859, rs2580759, rs62128743, rs2580759, rs62128743, rs62128743, rs1395, rs2580759, rs1049817, rs7602534, rs4582, rs10182937, rs780100, rs8395, rs3811644, rs7571558, rs1881396, rs62128743, rs1395, rs2580759, rs1049817, rs7602534, rs4582, rs10182937, rs780100, rs62128743, rs2580759, rs1049817, rs7602534, rs4582, rs10182937, rs780100, rs147998458, rs8395, rs62128743, rs62128743, rs1395, rs2580759, rs62128743, rs1395, rs2580759, rs36109859, rs10182937, rs780100, rs147998458, rs8395, rs62128743, rs1395, rs2580759, rs36109859, rs62128743, rs2580759, rs62128743, rs2580759, rs62128743, rs1395, rs2580759, rs36109859, rs1049817, rs7602534, rs4582, rs10182937, rs780100, rs147998458, rs8395, rs62128743, rs1395, rs2580759, rs36109859, rs62128743, rs1395, rs2580759, rs36109859, rs1049817, rs7602534, rs4582, rs10182937, rs780100, rs147998458, rs8395, rs62128743, rs1395, rs2580759, rs36109859, rs1049817, rs7602534, rs4582, rs10182937, rs780100, rs147998458, rs8395, rs62128743, rs1395, rs2580759, rs36109859, rs1049817, rs62128743, rs1395, rs2580759, rs36109859, rs1049817, rs7602534, rs8395, rs62128743, rs2580759, rs62128743, rs1395, rs2580759, rs36109859, rs62128743, rs1395, rs2580759, rs36109859, rs1049817, rs7602534, rs4582, rs10182937, rs780100, rs147998458, rs8395","rs80051818;rs7602534;rs1528533;rs6547589;rs3215365;rs4665972;rs12475426;rs1104, rs11689803;rs11126975;rs6743819;rs56166164;rs10205219;rs10205592;rs112796438;rs545450704;rs34264490;rs11693959;rs4665969;rs534971452;rs6760828;rs9678013;rs6729692;rs6729709;rs6716894;rs369277568;rs56789202;rs548218593;rs7586601;rs11409868;rs11695549;rs570110094;rs529338848;rs372524722;rs59639860;rs2280737;rs80051818;rs7602534;rs1528533;rs6547589;rs3215365;rs4665972;rs12475426;rs1104, rs2384575;rs1275541;rs35751294;rs1439768;rs34303460;rs62128743;rs557990471;rs577930230;rs1659689;rs2580754;rs1659676"
"ENSG00000115194","SLC30A3","protein_coding","2","27476552","27498685","No","Yes","Yes","0","0.0","2","0.000226232","0.0222499769602262","PsychENCODE eQTLs, GTEx/v8/Thyroid","Promoter anchored loops, GM12878, IMR90, Mesenchymal Stem Cell, Mesendoderm","-","rs62128743, rs2580759","rs2384575;rs1275541;rs35751294;rs1439768;rs34303460;rs62128743;rs557990471;rs577930230;rs1659689;rs2580754;rs1659676, rs11689803;rs11126975;rs6743819;rs56166164;rs10205219;rs10205592;rs112796438;rs545450704;rs34264490;rs11693959;rs4665969;rs534971452;rs6760828;rs9678013;rs6729692;rs6729709;rs6716894;rs369277568;rs56789202;rs548218593;rs7586601;rs11409868;rs11695549;rs570110094;rs529338848;rs372524722;rs59639860;rs2280737;rs80051818;rs7602534;rs1528533;rs6547589;rs3215365;rs4665972;rs12475426;rs1104, rs62128743;rs557990471;rs577930230;rs1659689;rs2580754;rs1659676, rs1978881;rs2384576;rs6709602;rs1821986;rs1659696;rs34759750;rs2439074;rs62128745;rs62128746;rs12468809;rs1659699;rs62128747;rs11693001;rs12465084;rs5830038;rs1275504;rs60555785;rs79279175;rs34618115;rs1275501;rs1659685;rs1395;rs2580761;rs1275522;rs1275528;rs2580759;rs1275530;rs1275535;rs36109859;rs11126918;rs2840026"
"ENSG00000163793","DNAJC5G","protein_coding","2","27498289","27504367","No","No","Yes","0","0.0","0","-","-","-","Promoter anchored loops, GM12878, IMR90, Mesenchymal Stem Cell, Mesendoderm","-","-","rs2384575;rs1275541;rs35751294;rs1439768;rs34303460;rs62128743;rs557990471;rs577930230;rs1659689;rs2580754;rs1659676, rs11689803;rs11126975;rs6743819;rs56166164;rs10205219;rs10205592;rs112796438;rs545450704;rs34264490;rs11693959;rs4665969;rs534971452;rs6760828;rs9678013;rs6729692;rs6729709;rs6716894;rs369277568;rs56789202;rs548218593;rs7586601;rs11409868;rs11695549;rs570110094;rs529338848;rs372524722;rs59639860;rs2280737;rs80051818;rs7602534;rs1528533;rs6547589;rs3215365;rs4665972;rs12475426;rs1104, rs62128743;rs557990471;rs577930230;rs1659689;rs2580754;rs1659676, rs1978881;rs2384576;rs6709602;rs1821986;rs1659696;rs34759750;rs2439074;rs62128745;rs62128746;rs12468809;rs1659699;rs62128747;rs11693001;rs12465084;rs5830038;rs1275504;rs60555785;rs79279175;rs34618115;rs1275501;rs1659685;rs1395;rs2580761;rs1275522;rs1275528;rs2580759;rs1275530;rs1275535;rs36109859;rs11126918;rs2840026"
"ENSG00000138100","TRIM54","protein_coding","2","27505260","27530307","No","Yes","Yes","0","0.0","11","5.97816e-09","1.1557000000000001e-07","GTEx/v8/Nerve Tibial, GTEx/v8/Testis","GM12878, IMR90, Mesenchymal Stem Cell, Mesendoderm","-","rs62128743, rs1395, rs2580759, rs36109859, rs62128743, rs1395, rs2580759, rs36109859, rs1049817, rs7602534, rs4582, rs10182937, rs780100, rs147998458, rs8395","rs11689803;rs11126975;rs6743819;rs56166164;rs10205219;rs10205592;rs112796438;rs545450704;rs34264490;rs11693959;rs4665969;rs534971452;rs6760828;rs9678013;rs6729692;rs6729709;rs6716894;rs369277568;rs56789202;rs548218593;rs7586601;rs11409868;rs11695549;rs570110094;rs529338848;rs372524722;rs59639860;rs2280737;rs80051818;rs7602534;rs1528533;rs6547589;rs3215365;rs4665972;rs12475426;rs1104, rs2384575;rs1275541;rs35751294;rs1439768;rs34303460;rs62128743;rs557990471;rs577930230;rs1659689;rs2580754;rs1659676, rs1978881;rs2384576;rs6709602;rs1821986;rs1659696;rs34759750;rs2439074;rs62128745;rs62128746;rs12468809;rs1659699;rs62128747;rs11693001;rs12465084;rs5830038;rs1275504;rs60555785;rs79279175;rs34618115;rs1275501;rs1659685;rs1395;rs2580761;rs1275522;rs1275528;rs2580759;rs1275530;rs1275535;rs36109859;rs11126918;rs2840026"
"ENSG00000163794","UCN","protein_coding","2","27530268","27531313","No","Yes","No","0","0.0","3","5.2685000000000005e-06","0.00683988","eQTLGen cis eQTLs, GTEx/v8/Muscle Skeletal, GTEx/v8/Thyroid","-","-","rs62128743, rs2580759, rs36109859, rs2580759","-"
"ENSG00000115204","MPV17","protein_coding","2","27532360","27548547","No","No","Yes","0","0.0","0","-","-","-","Promoter anchored loops, Adult Cortex, Fetal Cortex","-","-","rs80051818;rs7602534;rs1528533;rs6547589;rs3215365;rs4665972;rs12475426;rs1104, rs13472;rs4582;rs35551468;rs34341829;rs1647284, rs1919127;rs1919128;rs3811644;rs6734059, rs62128743;rs557990471;rs577930230;rs1659689;rs2580754;rs1659676, rs1647267;rs2303370;rs10182937;rs780100;rs35886281;rs780101;rs61609483;rs3845686;rs809673;rs3214499;rs704791;rs780102, rs4666002;rs62138971;rs373931589;rs1881396, rs199903703;rs34489863;rs1260328;rs1260327;rs10181100;rs1647285;rs1647286;rs2288155;rs8395;rs2303369;rs780088;rs704795;rs111461122"
